date,north,middle,south,total,redzone
20150523,0.004,0.059,0.0277,0.0907,0.0239
20150524,0.0108,0.0801,0.025,0.1159,0.0435
20150525,0.0211,0.0813,0.024,0.1264,0.0459
20150526,0.0228,0.0711,0.0205,0.1144,0.0301
20150527,0.0267,0.0633,0.0235,0.1135,0.0152
20150528,0.0236,0.0441,0.0188,0.0865,0.006
20150529,0.0245,0.0247,0.0171,0.0663,0.0056
20150530,0.02,0.0096,0.0143,0.0439,0.0048
20150531,0.011,0.0048,0.0112,0.027,0.004
20150601,0.0021,0.0076,0.0063,0.016,0
20150602,0,0.0113,0.0021,0.0134,0
20150603,0,0.0182,0.0019,0.0201,0.0024
20150604,0.0003,0.0256,0.0069,0.0328,0.0164
20150605,0,0.0356,0.0122,0.0478,0.0164
20150606,0,0.0397,0.0143,0.054,0.007
20150607,0.0002,0.0449,0.0185,0.0636,0.018
20150608,0.0001,0.0435,0.0176,0.0612,0.0064
20150609,0,0.0388,0.014,0.0528,0.0098
20150610,0.0002,0.0343,0.0118,0.0463,0.0213
20150611,0.0012,0.0258,0.0082,0.0352,0.0118
20150612,0.0027,0.0194,0.0069,0.029,0.004
20150613,0.0023,0.0139,0.0063,0.0225,0.003
20150614,0.0007,0.0052,0.0038,0.0097,0.0024
20150615,0.0008,0.0044,0.0028,0.008,0.002
20150616,0.0007,0.0101,0.0003,0.0111,0
20150617,0.0003,0.0187,0.0005,0.0195,0.001
20150618,0,0.018,0.0033,0.0213,0.0064
20150619,0.0002,0.0482,0.0096,0.058,0.0269
20150620,0.008,0.0492,0.0001,0.0573,0.0289
20150621,0.0092,0.0383,0.0002,0.0477,0.005
20150622,0.0144,0.04,0.0001,0.0545,0.0116
20150623,0.0125,0.0295,0.0017,0.0437,0.0172
20150624,0.0107,0.0287,0.0026,0.042,0.0072
20150625,0.0096,0.0265,0.0028,0.0389,0.0058
20150626,0.0067,0.0289,0.003,0.0386,0.012
20150627,0.004,0.0143,0.003,0.0213,0.0046
20150628,0.0014,0.0195,0.0039,0.0248,0.0024
20150629,0.0005,0.0284,0.0064,0.0353,0.0062
20150630,0.0039,0.0353,0.0098,0.049,0.0042
20150701,0.0088,0.0395,0.0089,0.0572,0.0184
20150702,0.0139,0.0434,0.0119,0.0692,0.0251
20150703,0.0114,0.0457,0.0115,0.0686,0.0172
20150704,0.0018,0.0464,0.0121,0.0603,0.0078
20150705,0.0022,0.0336,0.0108,0.0466,0.0062
20150706,0.0013,0.0253,0.0081,0.0347,0.0144
20150707,0.0062,0.0213,0.0043,0.0318,0.0122
20150708,0.0084,0.0142,0.002,0.0246,0.0028
20150709,0.0098,0.0101,0.0007,0.0206,0.001
20150710,0.0073,0.0081,0.0077,0.0231,0.0026
20150711,0.0079,0.0069,0.0018,0.0166,0.0048
20150712,0.0015,0.0051,0.0005,0.0071,0.002
20150713,0,0.0113,0,0.0113,0.0004
20150714,0.0002,0.0142,0.0002,0.0146,0.0052
20150715,0.0004,0.0196,0.0003,0.0203,0.0126
20150716,0.0012,0.0288,0.0006,0.0306,0.0164
20150717,0.012,0.028,0.0009,0.0409,0.0098
20150718,0.0254,0.0325,0.0015,0.0594,0.0024
20150719,0.0312,0.0268,0.0015,0.0595,0.0062
20150720,0.0262,0.0289,0.0006,0.0557,0.0168
20150721,0.0264,0.0309,0.0011,0.0584,0.0136
20150722,0.0263,0.0333,0.0012,0.0608,0.0092
20150723,0.0179,0.0293,0.0005,0.0477,0.0102
20150724,0.0089,0.0265,0.0005,0.0359,0.0104
20150725,0.0009,0.019,0.0017,0.0216,0.0006
20150726,0.002,0.0263,0.0032,0.0315,0.005
20150727,0.0042,0.0314,0.0035,0.0391,0.0064
20150728,0.0073,0.0371,0.0088,0.0532,0.0182
20150729,0.0093,0.051,0.0136,0.0739,0.0251
20150730,0.0102,0.0401,0.0164,0.0667,0.0146
20150731,0.0095,0.0385,0.0174,0.0654,0.0128
20150801,0.0079,0.0246,0.0134,0.0459,0.003
20150802,0.0041,0.016,0.0098,0.0299,0.0054
20150803,0.0026,0.011,0.0068,0.0204,0.0072
20150804,0.0058,0.0094,0.0053,0.0205,0.0026
20150805,0.0057,0.006,0.0021,0.0138,0.002
20150806,0.0034,0.0069,0.002,0.0123,0.0026
20150807,0.0028,0.0119,0.0016,0.0163,0.0042
20150808,0.0107,0.0204,0.0001,0.0312,0.002
20150809,0.0138,0.0258,0,0.0396,0.0048
20150810,0.0158,0.0262,0,0.042,0.0124
20150811,0.0183,0.0327,0,0.051,0.0235
20150812,0.0234,0.038,0.001,0.0624,0.0206
20150813,0.0297,0.0347,0.0003,0.0647,0.006
20150814,0.0379,0.037,0.0007,0.0756,0
20150815,0.0331,0.0374,0.0007,0.0712,0.0028
20150816,0.0313,0.0517,0.0007,0.0837,0.0172
20150817,0.035,0.0662,0.0021,0.1033,0.0303
20150818,0.0312,0.0705,0.0023,0.104,0.0269
20150819,0.0307,0.0616,0.001,0.0933,0.0231
20150820,0.0233,0.0594,0.0011,0.0838,0.0241
20150821,0.0117,0.0687,0.0005,0.0809,0.0152
20150822,0.0007,0.0757,0.0042,0.0806,0.0022
20150823,0,0.0868,0.0034,0.0902,0.0148
20150824,0,0.0806,0.0108,0.0914,0.0369
20150825,0.0004,0.0833,0.0231,0.1068,0.0479
20150826,0.0014,0.0932,0.0353,0.1299,0.0265
20150827,0.001,0.091,0.0334,0.1254,0.0317
20150828,0.0008,0.0731,0.0259,0.0998,0.0275
20150829,0.0007,0.0549,0.018,0.0736,0.02
20150830,0.0013,0.0361,0.0042,0.0416,0.0104
20150831,0.0084,0.0264,0.0005,0.0353,0
20150901,0.0374,0.0337,0,0.0711,0.0062
20150902,0.0282,0.0438,0,0.072,0.0219
20150903,0.029,0.0466,0,0.0756,0.0174
20150904,0.0364,0.0428,0.0016,0.0808,0.0134
20150905,0.0506,0.0297,0.0006,0.0809,0.0002
20150906,0.0485,0.0452,0,0.0937,0.0042
20150907,0.0285,0.0563,0,0.0848,0.0297
20150908,0.0328,0.0765,0,0.1093,0.0457
20150909,0.0446,0.0898,0,0.1344,0.0235
20150910,0.045,0.0983,0,0.1433,0.0217
20150911,0.047,0.1021,0.0004,0.1495,0.0251
20150912,0.0693,0.1164,0.0039,0.1896,0.0355
20150913,0.0532,0.0973,0.0058,0.1563,0.0297
20150914,0.0379,0.0923,0.0045,0.1347,0.0431
20150915,0.026,0.0722,0.0038,0.102,0.0297
20150916,0.0192,0.0544,0.0006,0.0742,0.0058
20150917,0.0111,0.0542,0,0.0653,0.0018
20150918,0.0052,0.048,0.0002,0.0534,0
20150919,0.0026,0.0515,0.0034,0.0575,0.0006
20150920,0,0.0571,0.0091,0.0662,0.0231
20150921,0,0.0723,0.0162,0.0885,0.0489
20150922,0,0.0722,0.0199,0.0921,0.0271
20150923,0.0003,0.0624,0.0203,0.083,0.0182
20150924,0.0003,0.052,0.0191,0.0714,0.0092
20150925,0.0002,0.0331,0.0153,0.0486,0.0052
20150926,0.0005,0.0243,0.005,0.0298,0.008
20150927,0.0001,0.03,0.0007,0.0308,0.0148
20150928,0,0.0193,0.0003,0.0196,0.0076
20150929,0.0166,0.0231,0.0004,0.0401,0.0126
20150930,0.0424,0.0338,0.002,0.0782,0.0068
20151001,0.0493,0.0408,0.0017,0.0918,0.0028
20151002,0.0571,0.0504,0.0029,0.1104,0.0034
20151003,0.0367,0.0563,0.0015,0.0945,0.0186
20151004,0.0356,0.0824,0.0004,0.1184,0.0505
20151005,0.0546,0.102,0.0001,0.1567,0.0407
20151006,0.0647,0.1267,0,0.1914,0.0221
20151007,0.0667,0.1303,0,0.197,0.0196
20151008,0.0608,0.1383,0.0002,0.1993,0.0343
20151009,0.0604,0.1343,0.0005,0.1952,0.0393
20151010,0.0643,0.1529,0.0034,0.2206,0.0541
20151011,0.0626,0.1611,0.0031,0.2268,0.0722
20151012,0.0568,0.1528,0.0012,0.2108,0.071
20151013,0.0494,0.144,0.0007,0.1941,0.0399
20151014,0.0405,0.1022,0,0.1427,0.0086
20151015,0.0262,0.1046,0.0001,0.1309,0.0118
20151016,0.0123,0.0475,0,0.0598,0.0046
20151017,0.0019,0.0445,0.0005,0.0469,0.0231
20151018,0.0001,0.0445,0.0015,0.0461,0.0345
20151019,0,0.0373,0.0028,0.0401,0.0126
20151020,0,0.0239,0.0038,0.0277,0.0046
20151021,0.0003,0.0138,0.0036,0.0177,0.0008
20151022,0,0.0042,0.0039,0.0081,0.0002
20151023,0.0001,0.0015,0.0026,0.0042,0
20151024,0.0003,0.0036,0.0124,0.0163,0
20151025,0.0101,0.0116,0.0189,0.0406,0.004
20151026,0.0209,0.0198,0.0235,0.0642,0.0026
20151027,0.035,0.0348,0.0322,0.102,0.0008
20151028,0.0404,0.0451,0.02,0.1055,0.007
20151029,0.0551,0.047,0.0125,0.1146,0.0028
20151030,0.0597,0.0597,0.011,0.1304,0.0291
20151031,0.0569,0.0467,0.008,0.1116,0.0353
20151101,0.0518,0.0514,0.0055,0.1087,0.01
20151102,0.0524,0.0632,0.0059,0.1215,0.0016
20151103,0.0528,0.0732,0.0046,0.1306,0.006
20151104,0.0794,0.0927,0.0054,0.1775,0.0126
20151105,0.0615,0.1154,0.0039,0.1808,0.0373
20151106,0.0676,0.1251,0.002,0.1947,0.0623
20151107,0.092,0.1192,0.0004,0.2116,0.0497
20151108,0.0706,0.1104,0.0016,0.1826,0.0249
20151109,0.0656,0.0924,0.0021,0.1601,0.0166
20151110,0.0472,0.0719,0.0022,0.1213,0.0198
20151111,0.0402,0.0546,0.0003,0.0951,0.0082
20151112,0.0289,0.0535,0,0.0824,0.0052
20151113,0.0153,0.0394,0,0.0547,0.0104
20151114,0.004,0.0367,0,0.0407,0.0208
20151115,0.0008,0.0326,0.0006,0.034,0.02
20151116,0.0023,0.0381,0.0019,0.0423,0.0106
20151117,0.0022,0.0278,0.0035,0.0335,0.0018
20151118,0.0002,0.0269,0.0048,0.0319,0
20151119,0.0001,0.015,0.0054,0.0205,0.0012
20151120,0.0021,0.0168,0.0162,0.0351,0.0088
20151121,0.0056,0.0273,0.0242,0.0571,0.0152
20151122,0.0021,0.0251,0.0254,0.0526,0.0086
20151123,0.0054,0.02,0.0253,0.0507,0.0098
20151124,0.0105,0.0227,0.0284,0.0616,0.0058
20151125,0.0246,0.024,0.0305,0.0791,0.0004
20151126,0.0409,0.0284,0.0199,0.0892,0.0104
20151127,0.0505,0.0289,0.0101,0.0895,0.0243
20151128,0.0618,0.0289,0.0023,0.093,0.006
20151129,0.0619,0.0396,0.0014,0.1029,0.0004
20151130,0.0728,0.0543,0.002,0.1291,0
20151201,0.0721,0.0772,0.0039,0.1532,0.0156
20151202,0.0787,0.1032,0.0048,0.1867,0.0361
20151203,0.0824,0.1146,0.0055,0.2025,0.0407
20151204,0.074,0.1235,0.0037,0.2012,0.0413
20151205,0.0657,0.1175,0.0014,0.1846,0.0223
20151206,0.0612,0.095,0.0009,0.1571,0.0239
20151207,0.0584,0.0721,0,0.1305,0.0347
20151208,0.0441,0.0538,0.0001,0.098,0.0146
20151209,0.0261,0.0554,0.001,0.0825,0
20151210,0.0123,0.0611,0,0.0734,0.0082
20151211,0.0044,0.0426,0,0.047,0.0192
20151212,0.0007,0.0322,0.0004,0.0333,0.0221
20151213,0,0.0293,0.0014,0.0307,0.0106
20151214,0.0007,0.0266,0.0014,0.0287,0.0046
20151215,0,0.0228,0.0021,0.0249,0.0032
20151216,0,0.0056,0.0032,0.0088,0.0014
20151217,0,0.0094,0.0137,0.0231,0.006
20151218,0,0.0109,0.0272,0.0381,0.0018
20151219,0,0.0083,0.0371,0.0454,0.0016
20151220,0,0.0052,0.0452,0.0504,0.0038
20151221,0.004,0.0042,0.0548,0.063,0
20151222,0.0154,0.0069,0.056,0.0783,0.0004
20151223,0.023,0.0124,0.0492,0.0846,0.001
20151224,0.0307,0.0084,0.0414,0.0805,0.0042
20151225,0.0384,0.017,0.0269,0.0823,0.001
20151226,0.0499,0.0344,0.0161,0.1004,0.0008
20151228,0.0744,0.0859,0.0075,0.1678,0.0245
20151229,0.0808,0.0895,0.0155,0.1858,0.0435
20151230,0.0873,0.1133,0.0145,0.2151,0.0465
20151231,0.1003,0.1252,0.0116,0.2371,0.0285
20160101,0.0969,0.1212,0.0098,0.2279,0.0227
20160102,0.0907,0.1147,0.0099,0.2153,0.0359
20160103,0.0744,0.0876,0.0042,0.1662,0.0505
20160104,0.0671,0.0705,0.0042,0.1418,0.0251
20160105,0.0592,0.0462,0.0032,0.1086,0
20160106,0.0418,0.0411,0.0003,0.0832,0.0004
20160107,0.028,0.0229,0.0006,0.0515,0
20160108,0.0043,0.0115,0.0025,0.0183,0.0038
20160109,0,0.0122,0.0024,0.0146,0.0082
20160110,0.0006,0.0094,0.0041,0.0141,0.0034
20160111,0.0006,0.0099,0.0054,0.0159,0.0028
20160112,0.0015,0.0152,0.004,0.0207,0.0056
20160113,0.0021,0.0142,0.0055,0.0218,0.0066
20160114,0.0035,0.0089,0.0112,0.0236,0.0004
20160115,0.0026,0.0085,0.0215,0.0326,0.003
20160116,0.0009,0.0155,0.0283,0.0447,0.01
20160117,0.0007,0.0304,0.0322,0.0633,0.0192
20160118,0.0023,0.022,0.0349,0.0592,0.0032
20160119,0.0089,0.0164,0.0361,0.0614,0.0006
20160120,0.0177,0.0151,0.0399,0.0727,0.002
20160121,0.0229,0.0171,0.0409,0.0809,0.0044
20160122,0.0399,0.0237,0.0324,0.096,0.0034
20160123,0.0543,0.0311,0.0242,0.1096,0
20160124,0.0692,0.0414,0.0176,0.1282,0.0038
20160125,0.0799,0.0611,0.0182,0.1592,0.0333
20160126,0.0866,0.0589,0.0192,0.1647,0.0241
20160127,0.089,0.0699,0.0212,0.1801,0.0261
20160128,0.0785,0.0649,0.0208,0.1642,0.0257
20160129,0.0617,0.0561,0.0156,0.1334,0.0152
20160130,0.052,0.0427,0.0119,0.1066,0.0134
20160131,0.0397,0.0303,0.0059,0.0759,0.0116
20160201,0.0434,0.0317,0.0021,0.0772,0.0072
20160202,0.0265,0.0223,0.0017,0.0505,0.0018
20160203,0.0102,0.0142,0.0046,0.029,0.001
20160204,0.0009,0.0114,0.0016,0.0139,0.01
20160205,0.0008,0.0132,0.0014,0.0154,0.0056
20160206,0.0001,0.0094,0.0074,0.0169,0
20160207,0.0007,0.0101,0.0079,0.0187,0.0052
20160208,0.001,0.0122,0.0076,0.0208,0.0052
20160209,0.0009,0.0181,0.005,0.024,0.0024
20160210,0,0.0195,0.0081,0.0276,0.0014
20160211,0,0.0235,0.0151,0.0386,0.0018
20160212,0,0.0306,0.0256,0.0562,0.0044
20160213,0,0.0391,0.0362,0.0753,0.0231
20160214,0,0.0396,0.0425,0.0821,0.0239
20160215,0.0034,0.0458,0.0498,0.099,0.0132
20160216,0.0097,0.047,0.0562,0.1129,0.0056
20160217,0.0166,0.0445,0.0575,0.1186,0
20160218,0.0353,0.0439,0.0579,0.1371,0.0044
20160219,0.045,0.0435,0.0509,0.1394,0.0116
20160220,0.0537,0.0418,0.0452,0.1407,0.0124
20160221,0.0631,0.0483,0.0376,0.149,0.0168
20160222,0.0723,0.0437,0.0319,0.1479,0.0082
20160223,0.075,0.0552,0.028,0.1582,0.0162
20160224,0.074,0.066,0.0269,0.1669,0.02
20160225,0.0723,0.0498,0.0227,0.1448,0.0164
20160226,0.0685,0.0359,0.0198,0.1242,0.0235
20160227,0.0586,0.0351,0.017,0.1107,0.0158
20160228,0.0482,0.0341,0.0134,0.0957,0.0018
20160229,0.0397,0.0266,0.0048,0.0711,0.0054
20160301,0.0226,0.0177,0.0027,0.043,0.0122
20160302,0.0078,0.0155,0.0052,0.0285,0.0106
20160303,0.0014,0.0098,0.0055,0.0167,0.001
20160304,0,0.0112,0.0066,0.0178,0.0002
20160305,0,0.0097,0.0083,0.018,0
20160306,0,0.008,0.0077,0.0157,0
20160307,0,0.0089,0.0057,0.0146,0.004
20160308,0,0.011,0.0132,0.0242,0.0088
20160309,0,0.0291,0.0171,0.0462,0.0096
20160310,0,0.0324,0.0232,0.0556,0.0074
20160311,0,0.0337,0.0354,0.0691,0.0096
20160312,0.0013,0.0393,0.035,0.0756,0.017
20160313,0.0012,0.0414,0.0402,0.0828,0.019
20160314,0.0012,0.0471,0.0439,0.0922,0.0184
20160315,0.004,0.0518,0.0424,0.0982,0.005
20160316,0.009,0.0561,0.0445,0.1096,0.0008
20160317,0.0159,0.0473,0.0454,0.1086,0.0102
20160318,0.023,0.0512,0.0456,0.1198,0.0213
20160319,0.0228,0.0588,0.0405,0.1221,0.0202
20160320,0.0274,0.0643,0.0367,0.1284,0.013
20160321,0.039,0.0817,0.0359,0.1566,0.0124
20160322,0.0508,0.0818,0.032,0.1646,0.0056
20160323,0.0594,0.0824,0.0272,0.169,0.0291
20160324,0.0601,0.0832,0.021,0.1643,0.0581
20160325,0.0562,0.073,0.0184,0.1476,0.0309
20160326,0.0494,0.061,0.0146,0.125,0.0116
20160327,0.0353,0.0416,0.0051,0.082,0.0062
20160328,0.0192,0.0313,0.0062,0.0567,0.0078
20160329,0.0091,0.0252,0.0035,0.0378,0.0078
20160330,0.0063,0.0277,0.0063,0.0403,0.012
20160331,0.0041,0.0331,0.0077,0.0449,0.018
20160401,0.0013,0.0348,0.0114,0.0475,0.011
20160402,0.0019,0.0416,0.0157,0.0592,0.0086
20160403,0.0025,0.033,0.0127,0.0482,0.0102
20160404,0.0012,0.0245,0.0096,0.0353,0.0086
20160405,0.003,0.0346,0.0057,0.0433,0.0182
20160406,0.0002,0.048,0.0097,0.0579,0.0223
20160407,0,0.0455,0.0169,0.0624,0.0066
20160408,0.0001,0.0547,0.0296,0.0844,0.0182
20160409,0.0002,0.0532,0.0351,0.0885,0.0417
20160410,0,0.0462,0.0384,0.0846,0.0347
20160411,0.0003,0.0379,0.043,0.0812,0.0084
20160412,0.0023,0.0407,0.041,0.084,0.0034
20160413,0.0094,0.0344,0.0404,0.0842,0.0014
20160414,0.0206,0.0329,0.0361,0.0896,0.013
20160415,0.0285,0.0356,0.0354,0.0995,0.0217
20160416,0.0287,0.0465,0.0362,0.1114,0.01
20160417,0.0429,0.0645,0.0316,0.139,0
20160418,0.0425,0.0772,0.0276,0.1473,0.0002
20160419,0.0436,0.0738,0.0232,0.1406,0.0213
20160420,0.0376,0.0742,0.0203,0.1321,0.0539
20160421,0.0409,0.0705,0.0136,0.125,0.0309
20160422,0.0354,0.0594,0.0091,0.1039,0.0114
20160423,0.0359,0.0621,0.006,0.104,0.0096
20160424,0.0326,0.0535,0.0106,0.0967,0.0062
20160425,0.019,0.0549,0.009,0.0829,0.0038
20160426,0.013,0.0539,0.0114,0.0783,0.0261
20160427,0.0132,0.0565,0.0133,0.083,0.0461
20160428,0.0111,0.0477,0.0131,0.0719,0.0162
20160429,0.0041,0.0367,0.0091,0.0499,0
20160430,0.0012,0.0264,0.0065,0.0341,0
20160501,0.0003,0.0204,0.0035,0.0242,0.003
20160502,0,0.0289,0.0021,0.031,0.0118
20160503,0.0014,0.0556,0.0015,0.0585,0.0134
20160504,0.0029,0.0674,0.0008,0.0711,0.0106
20160505,0.002,0.0651,0.0032,0.0703,0.0311
20160506,0.0008,0.0624,0.0053,0.0685,0.0483
20160507,0.0008,0.0463,0.0086,0.0557,0.0267
20160508,0.0011,0.0327,0.0143,0.0481,0.0078
20160509,0.0022,0.0283,0.0174,0.0479,0.0028
20160510,0.0163,0.0328,0.0193,0.0684,0.0008
20160511,0.0205,0.0414,0.0184,0.0803,0.0114
20160512,0.0325,0.0468,0.0197,0.099,0.0313
20160513,0.0554,0.0624,0.0207,0.1385,0.012
20160514,0.0656,0.0769,0.0223,0.1648,0.0032
20160515,0.0666,0.0771,0.0214,0.1651,0.0076
20160516,0.068,0.0738,0.02,0.1618,0.0283
20160517,0.0665,0.0769,0.0159,0.1593,0.0343
20160518,0.0583,0.0722,0.0133,0.1438,0.0259
20160519,0.0477,0.075,0.0091,0.1318,0.0096
20160520,0.0357,0.0716,0.0118,0.1191,0.0094
20160521,0.0209,0.0668,0.0095,0.0972,0.014
20160522,0.0143,0.0551,0.0123,0.0817,0.0213
20160523,0.0087,0.0736,0.0145,0.0968,0.0227
20160524,0.0048,0.0601,0.0145,0.0794,0.0273
20160525,0.0057,0.0527,0.0159,0.0743,0.0251
20160526,0.0058,0.034,0.0152,0.055,0.01
20160527,0.0047,0.0218,0.0128,0.0393,0
20160528,0.0001,0.0124,0.01,0.0225,0.0004
20160529,0.0029,0.0142,0.0072,0.0243,0
20160530,0.0063,0.0177,0.0044,0.0284,0
20160531,0.0084,0.026,0.0023,0.0367,0.0018
20160601,0.0124,0.0321,0.0022,0.0467,0.021
20160602,0.0129,0.0324,0.0018,0.0471,0.0297
20160603,0.0118,0.0298,0.001,0.0426,0.0098
20160604,0.0086,0.0249,0.0004,0.0339,0.0022
20160605,0.0044,0.0333,0.0003,0.038,0.0012
20160606,0.0054,0.0367,0.0005,0.0426,0.0106
20160607,0.0073,0.0414,0.0045,0.0532,0.0142
20160608,0.0147,0.0597,0.0133,0.0877,0.0239
20160609,0.024,0.0754,0.0187,0.1181,0.019
20160610,0.0425,0.1131,0.021,0.1766,0.0126
20160611,0.0639,0.1282,0.0173,0.2094,0.0345
20160612,0.0703,0.1332,0.0137,0.2172,0.0593
20160613,0.0664,0.1142,0.0071,0.1877,0.0517
20160614,0.0541,0.1025,0.0029,0.1595,0.0393
20160615,0.0505,0.0903,0.0038,0.1446,0.019
20160616,0.0357,0.0708,0.0051,0.1116,0.0026
20160617,0.0221,0.0668,0.0087,0.0976,0.0034
20160618,0.0169,0.052,0.0119,0.0808,0.018
20160619,0.0054,0.0567,0.0152,0.0773,0.0313
20160620,0.0019,0.0646,0.0177,0.0842,0.021
20160621,0.0021,0.0558,0.0215,0.0794,0.0249
20160622,0.0027,0.0467,0.021,0.0704,0.0196
20160623,0.0009,0.0387,0.0192,0.0588,0
20160624,0.0002,0.04,0.0158,0.056,0.0074
20160625,0.0057,0.0388,0.0115,0.056,0.0146
20160626,0.0127,0.0399,0.0081,0.0607,0.016
20160627,0.0186,0.0488,0.0059,0.0733,0.0078
20160628,0.0282,0.058,0.0068,0.093,0.0221
20160629,0.0248,0.0557,0.0056,0.0861,0.0375
20160630,0.02,0.0472,0.0032,0.0704,0.0206
20160701,0.0142,0.051,0.0017,0.0669,0.0062
20160702,0.0044,0.0566,0.0008,0.0618,0.0064
20160703,0.007,0.0662,0.0005,0.0737,0.0162
20160704,0.0123,0.0935,0.0004,0.1062,0.0433
20160705,0.0164,0.1148,0.0041,0.1353,0.0435
20160706,0.028,0.1192,0.0075,0.1547,0.0325
20160707,0.043,0.1309,0.0055,0.1794,0.0249
20160708,0.0589,0.1413,0.0039,0.2041,0.0343
20160709,0.0696,0.1224,0.0015,0.1935,0.0383
20160710,0.0707,0.1064,0.0007,0.1778,0.0447
20160711,0.0691,0.0923,0.0007,0.1621,0.0349
20160712,0.0671,0.0703,0.0007,0.1381,0.0048
20160713,0.0595,0.0575,0.0039,0.1209,0
20160714,0.0501,0.0457,0.0098,0.1056,0.0026
20160715,0.0345,0.0485,0.0126,0.0956,0.0106
20160716,0.021,0.0383,0.0166,0.0759,0.0066
20160717,0.0125,0.0372,0.0178,0.0675,0.0108
20160718,0.0071,0.042,0.0144,0.0635,0.0237
20160719,0.005,0.0387,0.007,0.0507,0.0154
20160720,0.0055,0.0383,0.0089,0.0527,0.0036
20160721,0.0092,0.05,0.0075,0.0667,0.0128
20160722,0.0137,0.051,0.007,0.0717,0.0146
20160723,0.0193,0.065,0.007,0.0913,0.0184
20160724,0.0329,0.0639,0.0049,0.1017,0.0327
20160725,0.0386,0.0721,0.0049,0.1156,0.0399
20160726,0.0337,0.0602,0.0021,0.096,0.0261
20160727,0.0233,0.0544,0.0015,0.0792,0.0102
20160728,0.0113,0.0566,0.0005,0.0684,0.0098
20160729,0.007,0.078,0,0.085,0.0243
20160810,0.0639,0.0528,0.0019,0.1186,0.0014
20160811,0.0522,0.0396,0.0067,0.0985,0.0128
20160812,0.0422,0.0266,0.0183,0.0871,0.0076
20160813,0.0245,0.0178,0.0236,0.0659,0
20160814,0.0155,0.0165,0.0224,0.0544,0
20160815,0.0133,0.0178,0.021,0.0521,0.0096
20160816,0.013,0.0174,0.0192,0.0496,0.014
20160817,0.0211,0.0407,0.0189,0.0807,0.0116
20160818,0.0211,0.0407,0.0189,0.0807,0.0116
20160819,0.0275,0.0529,0.0164,0.0968,0.014
20160820,0.0245,0.0518,0.013,0.0893,0.0363
20160821,0.0254,0.0434,0.0117,0.0805,0.0251
20160822,0.0256,0.0372,0.0153,0.0781,0.004
20160823,0.0236,0.0299,0.0134,0.0669,0.0018
20160824,0.0224,0.0352,0.0092,0.0668,0.0032
20160825,0.0262,0.0417,0.0017,0.0696,0.0108
20160826,0.0328,0.0538,0,0.0866,0.0225
20160827,0.0414,0.0868,0,0.1282,0.0162
20160828,0.0531,0.1144,0.0008,0.1683,0.0172
20160829,0.0627,0.1315,0.0006,0.1948,0.0341
20160830,0.073,0.1462,0.0001,0.2193,0.0589
20160831,0.0843,0.1571,0,0.2414,0.0633
20160901,0.0929,0.1626,0,0.2555,0.0459
20160902,0.0952,0.1579,0.0004,0.2535,0.0475
20160903,0.0984,0.1381,0.0019,0.2384,0.0333
20160904,0.0985,0.1183,0.004,0.2208,0.0215
20160905,0.0899,0.0857,0.007,0.1826,0.0122
20160906,0.0873,0.0549,0.0185,0.1607,0.013
20160907,0.0754,0.038,0.0331,0.1465,0.0086
20160908,0.065,0.034,0.045,0.144,0.005
20160909,0.0643,0.0278,0.0442,0.1363,0.0002
20160910,0.0582,0.0163,0.0392,0.1137,0.0012
20160911,0.044,0.0118,0.0348,0.0906,0.0032
20160912,0.0285,0.0209,0.025,0.0744,0.0094
20160913,0.0185,0.0359,0.025,0.0794,0.0126
20160914,0.0105,0.053,0.0281,0.0916,0.0062
20160915,0.0107,0.0699,0.0239,0.1045,0.0176
20160916,0.0165,0.0631,0.0211,0.1007,0.0411
20160917,0.0173,0.0634,0.0204,0.1011,0.0335
20160918,0.0252,0.0643,0.0269,0.1164,0.0132
20160919,0.0296,0.0378,0.0137,0.0811,0.0044
20160920,0.0429,0.0333,0.0104,0.0866,0.0018
20160921,0.0521,0.0253,0.0072,0.0846,0.0058
20160922,0.0596,0.0427,0.0047,0.107,0.0086
20160923,0.0712,0.0683,0.0014,0.1409,0.002
20160924,0.0812,0.0965,0.0001,0.1778,0.0098
20160925,0.0953,0.1288,0.0003,0.2244,0.0389
20160926,0.0967,0.1547,0.0006,0.252,0.067
20160927,0.1054,0.1648,0.0003,0.2705,0.0591
20160928,0.1034,0.1605,0,0.2639,0.0505
20160929,0.1037,0.1494,0.0002,0.2533,0.0479
20160930,0.1038,0.135,0.0002,0.239,0.0307
20161001,0.1004,0.0969,0.0007,0.198,0.0144
20161002,0.0979,0.0737,0.002,0.1736,0.0106
20161003,0.0909,0.0454,0.0053,0.1416,0.0016
20161004,0.0848,0.0348,0.0096,0.1292,0.0042
20161005,0.0739,0.0261,0.0195,0.1195,0.0136
20161006,0.0546,0.0155,0.0272,0.0973,0.0086
20161007,0.0417,0.0063,0.029,0.077,0.0004
20161008,0.029,0.0036,0.0262,0.0588,0.0014
20161009,0.0254,0.0236,0.0347,0.0837,0.0018
20161010,0.0236,0.029,0.0397,0.0923,0.0004
20161011,0.0203,0.0893,0.0423,0.1519,0.017
20161012,0.0134,0.0905,0.0447,0.1486,0.0365
20161013,0.0056,0.0872,0.0343,0.1271,0.0505
20161014,0.002,0.0693,0.0308,0.1021,0.0243
20161015,0.0019,0.0488,0.021,0.0717,0.0026
20161016,0.002,0.0265,0.0157,0.0442,0.0014
